,AgentNumber,PolicyNo,CUT_OFF,Applied Premium Date,Issued Date,Premium Collected,Receive Policy date,Freelook,FYC,RYC,Final_FYC,Final_RYC,Total_Commision,FYC/RYC,Status,Final_Result,KyTinhToan,KyKhoaSo,KyThanhToan
10636,60043666,80126045,20240115,2024-01-04,2022-11-28,17268000.0,2022-12-12,400.0,0.0,1543000.0,0.0,1543000.0,1543000.0,RYC,5,5,20240115,20240115,20240115
10645,60043702,80089274,20240115,2024-01-12,2021-08-19,30223000.0,2021-08-21,878.0,0.0,2407000.0,0.0,2407000.0,2407000.0,RYC,5,5,20240115,20240115,20240115
10647,60043702,80089334,20240115,2024-01-12,2021-08-16,25011000.0,2021-08-21,878.0,0.0,1975000.0,0.0,1975000.0,1975000.0,RYC,5,5,20240115,20240115,20240115
10651,60043702,80095592,20240115,2024-01-10,2021-11-03,6844000.0,2021-11-15,792.0,0.0,526000.0,0.0,526000.0,526000.0,RYC,5,5,20240115,20240115,20240115
10654,60043702,80102539,20240126,2024-01-24,2022-01-27,5041000.0,2022-02-16,710.0,0.0,381000.0,0.0,381000.0,381000.0,RYC,5,5,20240126,20240126,20240126
10657,60043722,80082357,20240126,2024-01-18,2021-05-27,4745000.0,2021-06-01,970.0,0.0,380000.0,0.0,380000.0,380000.0,RYC,5,5,20240126,20240126,20240126
10658,60043785,80082097,20240126,2024-01-22,2021-05-25,8816000.0,2021-06-02,969.0,0.0,626000.0,0.0,626000.0,626000.0,RYC,5,5,20240126,20240126,20240126
10665,60043785,80084479,20240126,2024-01-17,2021-06-22,6057000.0,2021-06-29,942.0,0.0,449000.0,0.0,449000.0,449000.0,RYC,5,5,20240126,20240126,20240126
10670,60043785,80101796,20240115,2024-01-12,2022-01-19,12976000.0,2022-01-23,723.0,0.0,944000.0,0.0,944000.0,944000.0,RYC,5,5,20240115,20240115,20240115
10678,60043792,80087074,20240126,2024-01-22,2021-07-20,5562000.0,2021-07-31,910.0,0.0,419000.0,0.0,419000.0,419000.0,RYC,5,5,20240126,20240126,20240126
10685,60043792,80093208,20240115,2024-01-11,2021-09-27,3022000.0,2021-09-30,838.0,0.0,244000.0,0.0,244000.0,244000.0,RYC,5,5,20240115,20240115,20240115
10689,60043922,80082584,20240126,2024-01-22,2021-05-28,7750000.0,2021-06-02,969.0,0.0,620000.0,0.0,620000.0,620000.0,RYC,5,5,20240126,20240126,20240126
10690,60043923,80088183,20240126,2024-01-23,2021-07-28,8154000.0,2021-07-29,912.0,0.0,579000.0,0.0,579000.0,579000.0,RYC,5,5,20240126,20240126,20240126
10697,60043923,80100796,20240126,2024-01-25,2021-12-31,10074000.0,2022-01-12,745.0,0.0,759000.0,0.0,759000.0,759000.0,RYC,5,5,20240126,20240126,20240126
10701,60043923,80127652,20240126,2024-01-25,2022-12-08,3119000.0,2022-12-26,397.0,0.0,285000.0,0.0,285000.0,285000.0,RYC,5,5,20240126,20240126,20240126
10704,60043923,80128570,20240126,2024-01-25,2022-12-16,21424000.0,2022-12-26,397.0,0.0,2033000.0,0.0,2033000.0,2033000.0,RYC,5,5,20240126,20240126,20240126
10708,60043984,80086968,20240126,2024-01-17,2021-07-19,6232000.0,2021-07-30,911.0,0.0,476000.0,0.0,476000.0,476000.0,RYC,5,5,20240126,20240126,20240126
10712,60043999,80132695,20240115,2024-01-15,2023-01-30,8674000.0,2023-02-21,329.0,0.0,824000.0,0.0,824000.0,824000.0,RYC,5,5,20240115,20240115,20240115
10716,60044102,80102569,20240126,2024-01-24,2022-01-27,8040000.0,2022-02-20,706.0,0.0,599000.0,0.0,599000.0,599000.0,RYC,5,5,20240126,20240126,20240126
10720,60044146,80099193,20240115,2024-01-03,2021-12-15,12011000.0,2021-12-20,757.0,0.0,836000.0,0.0,836000.0,836000.0,RYC,5,5,20240115,20240115,20240115
10727,60044146,80101830,20240115,2024-01-15,2022-01-13,8051000.0,2022-01-20,726.0,0.0,603000.0,0.0,603000.0,603000.0,RYC,5,5,20240115,20240115,20240115
10732,60044162,80130870,20240126,2024-01-16,2022-12-30,15178000.0,2023-01-30,362.0,0.0,1472000.0,0.0,1472000.0,1472000.0,RYC,5,5,20240126,20240126,20240126
10735,60044226,80101262,20240126,2024-01-19,2021-12-31,13038000.0,2022-01-13,744.0,0.0,952000.0,0.0,952000.0,952000.0,RYC,5,5,20240126,20240126,20240126
10739,60044226,80101262,20240126,2024-01-25,2021-12-31,12000.0,2022-01-13,744.0,0.0,0.0,0.0,0.0,0.0,,5,5,20240126,20240126,20240126
10743,60044248,80083727,20240126,2024-01-26,2021-06-11,6911000.0,2021-06-25,946.0,0.0,516000.0,0.0,516000.0,516000.0,RYC,5,5,20240126,20240126,20240126
10748,60044305,80084239,20240126,2024-01-16,2021-06-21,6298000.0,2021-06-30,941.0,0.0,477000.0,0.0,477000.0,477000.0,RYC,5,5,20240126,20240126,20240126
10753,60044305,80098906,20240126,2024-01-26,2021-12-11,7942000.0,2021-12-14,774.0,0.0,576000.0,0.0,576000.0,576000.0,RYC,5,5,20240126,20240126,20240126
10762,60044334,80037283,20240126,2024-01-23,2019-01-23,8775000.0,2019-01-27,1826.0,0.0,95000.0,0.0,95000.0,95000.0,RYC,5,5,20240126,20240126,20240126
10766,60044334,80037283,20240126,2024-01-24,2019-01-23,1706000.0,2019-01-27,1826.0,0.0,17000.0,0.0,17000.0,17000.0,RYC,5,5,20240126,20240126,20240126
10770,60044338,80099743,20240115,2024-01-02,2021-12-27,8021000.0,2022-01-07,739.0,0.0,546000.0,0.0,546000.0,546000.0,RYC,5,5,20240115,20240115,20240115
10776,60044520,80046468,20240115,2024-01-04,2019-07-09,7689000.0,2019-07-15,1646.0,0.0,308000.0,0.0,308000.0,308000.0,RYC,5,5,20240115,20240115,20240115
10780,60044521,80054015,20240115,2024-01-11,2019-12-17,10415000.0,2019-12-23,1485.0,0.0,417000.0,0.0,417000.0,417000.0,RYC,5,5,20240115,20240115,20240115
10782,60044521,80054015,20240115,2024-01-12,2019-12-17,3209000.0,2019-12-23,1485.0,0.0,64000.0,0.0,64000.0,64000.0,RYC,5,5,20240115,20240115,20240115
10784,60044567,80101801,20240126,2024-01-18,2022-01-13,7561000.0,2022-01-27,730.0,0.0,581000.0,0.0,581000.0,581000.0,RYC,5,5,20240126,20240126,20240126
10788,60044665,80084481,20240115,2024-01-05,2021-06-22,7683000.0,2021-07-06,924.0,0.0,615000.0,0.0,615000.0,615000.0,RYC,5,5,20240115,20240115,20240115
10789,60044712,80099711,20240115,2024-01-03,2021-12-22,10000000.0,2021-12-30,747.0,0.0,788000.0,0.0,788000.0,788000.0,RYC,5,5,20240115,20240115,20240115
10793,60044745,80085343,20240115,2024-01-15,2021-06-28,3051000.0,2021-07-05,925.0,0.0,242000.0,0.0,242000.0,242000.0,RYC,5,5,20240115,20240115,20240115
10797,60044868,80099337,20240126,2024-01-17,2021-12-30,7120000.0,2022-01-10,747.0,0.0,541000.0,0.0,541000.0,541000.0,RYC,5,5,20240126,20240126,20240126
10801,60044885,80102058,20240126,2024-01-18,2022-01-19,11955000.0,2022-01-25,732.0,0.0,888000.0,0.0,888000.0,888000.0,RYC,5,5,20240126,20240126,20240126
10805,60044885,80109974,20240115,2024-01-03,2022-05-24,13020000.0,2022-05-28,598.0,0.0,1245000.0,0.0,1245000.0,1245000.0,RYC,5,5,20240115,20240115,20240115
10809,60044898,80070280,20240126,2024-01-25,2020-12-29,4335000.0,2021-01-09,1113.0,0.0,260000.0,0.0,260000.0,260000.0,RYC,5,5,20240126,20240126,20240126
10814,60045061,80103182,20240126,2024-01-24,2022-02-09,13120000.0,2022-02-15,711.0,0.0,966000.0,0.0,966000.0,966000.0,RYC,5,5,20240126,20240126,20240126
10819,60045076,80083995,20240126,2024-01-26,2021-06-15,7662000.0,2021-06-18,953.0,0.0,560000.0,0.0,560000.0,560000.0,RYC,5,5,20240126,20240126,20240126
10827,60045076,80084002,20240126,2024-01-19,2021-06-16,7549000.0,2021-06-25,946.0,0.0,545000.0,0.0,545000.0,545000.0,RYC,5,5,20240126,20240126,20240126
10835,60045133,80097072,20240115,2024-01-09,2021-11-29,189824000.0,2021-12-04,773.0,0.0,15017000.0,0.0,15017000.0,15017000.0,RYC,5,5,20240115,20240115,20240115
10838,60045133,80097079,20240115,2024-01-09,2021-11-29,50132000.0,2021-12-06,771.0,0.0,3674000.0,0.0,3674000.0,3674000.0,RYC,5,5,20240115,20240115,20240115
10843,60045133,80097109,20240115,2024-01-09,2021-12-08,57340000.0,2021-12-10,767.0,0.0,4204000.0,0.0,4204000.0,4204000.0,RYC,5,5,20240115,20240115,20240115
10848,60045133,80097297,20240115,2024-01-09,2021-12-06,52368000.0,2021-12-10,767.0,0.0,3839000.0,0.0,3839000.0,3839000.0,RYC,5,5,20240115,20240115,20240115
10853,60045133,80097300,20240115,2024-01-09,2021-11-29,54905000.0,2021-12-06,771.0,0.0,4026000.0,0.0,4026000.0,4026000.0,RYC,5,5,20240115,20240115,20240115
10858,60045133,80099703,20240115,2024-01-09,2021-12-31,68592000.0,2022-01-15,731.0,0.0,5401000.0,0.0,5401000.0,5401000.0,RYC,5,5,20240115,20240115,20240115
10860,60045133,80101314,20240115,2024-01-09,2021-12-31,45250000.0,2022-01-12,734.0,0.0,3513000.0,0.0,3513000.0,3513000.0,RYC,5,5,20240115,20240115,20240115
10862,60045133,80101400,20240115,2024-01-09,2021-12-31,49030000.0,2022-01-12,734.0,0.0,3815000.0,0.0,3815000.0,3815000.0,RYC,5,5,20240115,20240115,20240115
10864,60045133,80101406,20240115,2024-01-09,2021-12-31,71755000.0,2022-01-12,734.0,0.0,5633000.0,0.0,5633000.0,5633000.0,RYC,5,5,20240115,20240115,20240115
10866,60045170,80103073,20240126,2024-01-26,2022-02-10,11912000.0,2022-02-14,712.0,0.0,942000.0,0.0,942000.0,942000.0,RYC,5,5,20240126,20240126,20240126
10870,60045305,80019832,20240126,2024-01-24,2018-01-25,10313000.0,2018-01-31,2187.0,0.0,116000.0,0.0,116000.0,116000.0,RYC,5,5,20240126,20240126,20240126
10874,60045305,80019832,20240126,2024-01-25,2018-01-25,1370000.0,2018-01-31,2187.0,0.0,14000.0,0.0,14000.0,14000.0,RYC,5,5,20240126,20240126,20240126
10878,60045305,80125567,20240126,2024-01-17,2022-11-18,18178000.0,2022-11-25,428.0,0.0,1845000.0,0.0,1845000.0,1845000.0,RYC,5,5,20240126,20240126,20240126
10888,60045379,80084698,20240115,2024-01-09,2021-06-25,8341000.0,2021-06-29,931.0,0.0,584000.0,0.0,584000.0,584000.0,RYC,5,5,20240115,20240115,20240115
10896,60045379,80084777,20240115,2024-01-10,2021-06-22,10530000.0,2021-06-26,934.0,0.0,774000.0,0.0,774000.0,774000.0,RYC,5,5,20240115,20240115,20240115
10903,60045425,80047909,20240126,2024-01-22,2019-08-19,5198000.0,2019-08-28,1613.0,0.0,208000.0,0.0,208000.0,208000.0,RYC,5,5,20240126,20240126,20240126
10905,60045425,80047909,20240126,2024-01-24,2019-08-19,2270000.0,2019-08-28,1613.0,0.0,45000.0,0.0,45000.0,45000.0,RYC,5,5,20240126,20240126,20240126
10907,60045573,80085387,20240126,2024-01-25,2021-06-29,7585000.0,2021-07-05,936.0,0.0,534000.0,0.0,534000.0,534000.0,RYC,5,5,20240126,20240126,20240126
10919,60045633,80101781,20240115,2024-01-10,2022-01-13,15000000.0,2022-01-22,724.0,0.0,1170000.0,0.0,1170000.0,1170000.0,RYC,5,5,20240115,20240115,20240115
10925,60045676,80099649,20240115,2024-01-10,2021-12-22,15374000.0,2022-01-07,739.0,0.0,1160000.0,0.0,1160000.0,1160000.0,RYC,5,5,20240115,20240115,20240115
10929,60045676,80102197,20240126,2024-01-19,2022-01-24,15996000.0,2022-02-09,717.0,0.0,1263000.0,0.0,1263000.0,1263000.0,RYC,5,5,20240126,20240126,20240126
10935,60045676,80102197,20240126,2024-01-22,2022-01-24,3924000.0,2022-02-09,717.0,0.0,40000.0,0.0,40000.0,40000.0,RYC,5,5,20240126,20240126,20240126
10941,60045676,80102456,20240126,2024-01-24,2022-01-26,14955000.0,2022-03-16,682.0,0.0,1153000.0,0.0,1153000.0,1153000.0,RYC,5,5,20240126,20240126,20240126
10945,60045689,80132835,20240126,2024-01-16,2023-01-31,4583000.0,2023-02-06,355.0,0.0,458000.0,0.0,458000.0,458000.0,RYC,5,5,20240126,20240126,20240126
10946,60045715,80085181,20240126,2024-01-23,2021-06-26,7539000.0,2021-06-30,941.0,0.0,589000.0,0.0,589000.0,589000.0,RYC,5,5,20240126,20240126,20240126
10948,60045727,80101156,20240126,2024-01-18,2021-12-31,6149000.0,2022-01-17,740.0,0.0,464000.0,0.0,464000.0,464000.0,RYC,5,5,20240126,20240126,20240126
10957,60045770,80124972,20240115,2024-01-10,2022-11-10,22934000.0,2022-11-23,419.0,0.0,2234000.0,0.0,2234000.0,2234000.0,RYC,5,5,20240115,20240115,20240115
10968,60045813,80087694,20240126,2024-01-16,2021-07-28,5302000.0,2021-08-11,899.0,0.0,395000.0,0.0,395000.0,395000.0,RYC,5,5,20240126,20240126,20240126
10975,60045813,80087718,20240126,2024-01-16,2021-07-27,5245000.0,2021-08-11,899.0,0.0,420000.0,0.0,420000.0,420000.0,RYC,5,5,20240126,20240126,20240126
10976,60045813,80087860,20240126,2024-01-16,2021-07-27,5237000.0,2021-08-11,899.0,0.0,394000.0,0.0,394000.0,394000.0,RYC,5,5,20240126,20240126,20240126
10981,60045862,80086365,20240115,2024-01-12,2021-07-12,3311000.0,2021-07-20,910.0,0.0,249000.0,0.0,249000.0,249000.0,RYC,5,5,20240115,20240115,20240115
10986,60045931,80086223,20240126,2024-01-26,2021-07-15,7688000.0,2021-08-01,909.0,0.0,549000.0,0.0,549000.0,549000.0,RYC,5,5,20240126,20240126,20240126
10993,60045947,80087206,20240126,2024-01-17,2021-07-20,7180000.0,2021-07-21,920.0,0.0,542000.0,0.0,542000.0,542000.0,RYC,5,5,20240126,20240126,20240126
10997,60045953,80103635,20240115,2024-01-15,2022-02-16,3811000.0,2022-03-03,684.0,0.0,342000.0,0.0,342000.0,342000.0,RYC,5,5,20240115,20240115,20240115
11009,60045994,80071783,20240115,2024-01-06,2021-01-07,4188000.0,2021-01-13,1098.0,0.0,250000.0,0.0,250000.0,250000.0,RYC,5,5,20240115,20240115,20240115
11017,60046019,80086182,20240115,2024-01-04,2021-07-08,3078000.0,2021-07-17,913.0,0.0,230000.0,0.0,230000.0,230000.0,RYC,5,5,20240115,20240115,20240115
11022,60046025,80086274,20240115,2024-01-05,2021-07-12,6015000.0,2021-07-15,915.0,0.0,451000.0,0.0,451000.0,451000.0,RYC,5,5,20240115,20240115,20240115
11025,60046123,80086695,20240115,2024-01-15,2021-07-13,6379000.0,2021-07-18,912.0,0.0,473000.0,0.0,473000.0,473000.0,RYC,5,5,20240115,20240115,20240115
11030,60046124,80089295,20240126,2024-01-22,2021-08-06,6391000.0,2021-08-11,899.0,0.0,454000.0,0.0,454000.0,454000.0,RYC,5,5,20240126,20240126,20240126
11035,60046169,80088843,20240115,2024-01-15,2021-07-31,472000.0,2021-08-06,893.0,0.0,5000.0,0.0,5000.0,5000.0,RYC,5,5,20240115,20240115,20240115
11036,60046203,80071661,20240126,2024-01-25,2020-12-31,10791000.0,2021-01-10,1112.0,0.0,647000.0,0.0,647000.0,647000.0,RYC,5,5,20240126,20240126,20240126
11041,60046214,80086921,20240115,2024-01-15,2021-07-19,7702000.0,2021-07-24,906.0,0.0,538000.0,0.0,538000.0,538000.0,RYC,5,5,20240115,20240115,20240115
11046,60046214,80102981,20240126,2024-01-23,2022-02-07,8104000.0,2022-03-16,682.0,0.0,643000.0,0.0,643000.0,643000.0,RYC,5,5,20240126,20240126,20240126
11050,60046214,80132157,20240115,2024-01-03,2023-01-18,13905000.0,2023-02-04,346.0,0.0,1317000.0,0.0,1317000.0,1317000.0,RYC,5,5,20240115,20240115,20240115
11060,60046214,80132236,20240115,2024-01-15,2023-01-27,12217000.0,2023-02-04,346.0,0.0,1160000.0,0.0,1160000.0,1160000.0,RYC,5,5,20240115,20240115,20240115
11071,60046214,80132241,20240126,2024-01-26,2023-01-27,10126000.0,2023-02-04,357.0,0.0,998000.0,0.0,998000.0,998000.0,RYC,5,5,20240126,20240126,20240126
11076,60046218,80097692,20240126,2024-01-25,2021-11-30,6412000.0,2021-12-09,779.0,0.0,463000.0,0.0,463000.0,463000.0,RYC,5,5,20240126,20240126,20240126
11084,60046238,80099344,20240115,2024-01-09,2021-12-17,8320000.0,2022-01-09,737.0,0.0,649000.0,0.0,649000.0,649000.0,RYC,5,5,20240115,20240115,20240115
11089,60046238,80128850,20240115,2024-01-03,2022-12-19,10005000.0,2022-12-24,388.0,0.0,951000.0,0.0,951000.0,951000.0,RYC,5,5,20240115,20240115,20240115
11093,60046421,80087549,20240126,2024-01-26,2021-07-26,5032000.0,2021-07-30,911.0,0.0,380000.0,0.0,380000.0,380000.0,RYC,5,5,20240126,20240126,20240126
11098,60046425,80094398,20240126,2024-01-25,2021-10-22,3785000.0,2021-10-28,821.0,0.0,296000.0,0.0,296000.0,296000.0,RYC,5,5,20240126,20240126,20240126
11106,60046425,80131472,20240126,2024-01-25,2023-01-03,15588000.0,2023-01-10,382.0,0.0,1197000.0,0.0,1197000.0,1197000.0,RYC,5,5,20240126,20240126,20240126
11113,60046428,80126380,20240126,2024-01-25,2022-11-28,13621000.0,2022-12-06,417.0,0.0,1415000.0,0.0,1415000.0,1415000.0,RYC,5,5,20240126,20240126,20240126
11118,60046468,80090015,20240115,2024-01-15,2021-08-17,7946000.0,2021-08-24,875.0,0.0,538000.0,0.0,538000.0,538000.0,RYC,5,5,20240115,20240115,20240115
11122,60046468,80095962,20240115,2024-01-15,2021-11-16,16944000.0,2021-11-20,787.0,0.0,1223000.0,0.0,1223000.0,1223000.0,RYC,5,5,20240115,20240115,20240115
11126,60046485,80089599,20240115,2024-01-08,2021-08-11,3994000.0,2021-08-14,885.0,0.0,286000.0,0.0,286000.0,286000.0,RYC,5,5,20240115,20240115,20240115
11130,60046485,80089607,20240115,2024-01-08,2021-08-11,3830000.0,2021-08-14,885.0,0.0,274000.0,0.0,274000.0,274000.0,RYC,5,5,20240115,20240115,20240115
11134,60046485,80097810,20240126,2024-01-26,2021-11-30,7288000.0,2021-12-03,785.0,0.0,528000.0,0.0,528000.0,528000.0,RYC,5,5,20240126,20240126,20240126
11137,60046486,80097807,20240126,2024-01-26,2021-11-30,5077000.0,2021-12-03,785.0,0.0,358000.0,0.0,358000.0,358000.0,RYC,5,5,20240126,20240126,20240126
11142,60046487,80102932,20240115,2024-01-12,2022-01-27,12330000.0,2022-02-11,704.0,0.0,897000.0,0.0,897000.0,897000.0,RYC,5,5,20240115,20240115,20240115
11146,60046535,80088899,20240126,2024-01-16,2021-07-31,6419000.0,2021-08-05,905.0,0.0,494000.0,0.0,494000.0,494000.0,RYC,5,5,20240126,20240126,20240126
11151,60046600,80096115,20240115,2024-01-15,2021-11-16,8156000.0,2021-11-19,788.0,0.0,598000.0,0.0,598000.0,598000.0,RYC,5,5,20240115,20240115,20240115
11156,60046738,80125459,20240126,2024-01-26,2022-11-30,20479000.0,2022-12-15,408.0,0.0,2033000.0,0.0,2033000.0,2033000.0,RYC,5,5,20240126,20240126,20240126
11158,60046812,80087623,20240115,2024-01-15,2021-07-27,7972000.0,2021-07-31,899.0,0.0,596000.0,0.0,596000.0,596000.0,RYC,5,5,20240115,20240115,20240115
11166,60046818,80124293,20240126,2024-01-23,2022-10-31,7751000.0,2022-11-12,441.0,0.0,767000.0,0.0,767000.0,767000.0,RYC,5,5,20240126,20240126,20240126
11171,60046841,80096031,20240115,2024-01-11,2021-11-17,15621000.0,2021-11-19,788.0,0.0,1174000.0,0.0,1174000.0,1174000.0,RYC,5,5,20240115,20240115,20240115
11175,60046925,80087394,20240126,2024-01-25,2021-07-23,6053000.0,2021-08-02,908.0,0.0,452000.0,0.0,452000.0,452000.0,RYC,5,5,20240126,20240126,20240126
11182,60047016,80123804,20240115,2024-01-15,2022-10-29,22000.0,2022-11-03,439.0,0.0,2000.0,0.0,2000.0,2000.0,RYC,5,5,20240115,20240115,20240115
11183,60047022,80099151,20240126,2024-01-18,2021-12-16,14051700.0,2021-12-28,760.0,0.0,938000.0,0.0,938000.0,938000.0,RYC,5,5,20240126,20240126,20240126
11198,60047037,80088444,20240126,2024-01-19,2021-07-29,6138000.0,2021-08-07,903.0,0.0,463000.0,0.0,463000.0,463000.0,RYC,5,5,20240126,20240126,20240126
11209,60047037,80088487,20240126,2024-01-19,2021-07-29,6858000.0,2021-08-07,903.0,0.0,510000.0,0.0,510000.0,510000.0,RYC,5,5,20240126,20240126,20240126
11223,60047037,80088721,20240126,2024-01-19,2021-07-30,5499000.0,2021-08-07,903.0,0.0,430000.0,0.0,430000.0,430000.0,RYC,5,5,20240126,20240126,20240126
11227,60047037,80132140,20240126,2024-01-19,2023-01-31,10039000.0,2023-02-16,345.0,0.0,962000.0,0.0,962000.0,962000.0,RYC,5,5,20240126,20240126,20240126
11231,60047115,80098583,20240115,2024-01-15,2021-12-10,5184000.0,2021-12-17,760.0,0.0,415000.0,0.0,415000.0,415000.0,RYC,5,5,20240115,20240115,20240115
11232,60047169,80088572,20240126,2024-01-25,2021-07-30,7607000.0,2021-08-02,908.0,0.0,577000.0,0.0,577000.0,577000.0,RYC,5,5,20240126,20240126,20240126
11239,60047191,80088099,20240115,2024-01-13,2021-07-28,7147000.0,2021-07-30,900.0,0.0,571000.0,0.0,571000.0,571000.0,RYC,5,5,20240115,20240115,20240115
11243,60047429,80101921,20240115,2024-01-15,2022-01-17,13285000.0,2022-01-24,722.0,0.0,1000000.0,0.0,1000000.0,1000000.0,RYC,5,5,20240115,20240115,20240115
11252,60047429,80127560,20240126,2024-01-22,2022-12-06,6044000.0,2022-12-12,411.0,0.0,611000.0,0.0,611000.0,611000.0,RYC,5,5,20240126,20240126,20240126
11261,60047519,80100222,20240115,2024-01-15,2021-12-28,7557000.0,2022-01-09,737.0,0.0,522000.0,0.0,522000.0,522000.0,RYC,5,5,20240115,20240115,20240115
11274,60047525,80099413,20240126,2024-01-19,2021-12-20,12987000.0,2022-01-06,751.0,0.0,988000.0,0.0,988000.0,988000.0,RYC,5,5,20240126,20240126,20240126
11282,60047576,80036566,20240115,2024-01-10,2019-01-08,9259000.0,2019-01-16,1826.0,0.0,98000.0,0.0,98000.0,98000.0,RYC,5,5,20240115,20240115,20240115
11286,60047576,80036566,20240115,2024-01-11,2019-01-08,2741000.0,2019-01-16,1826.0,0.0,27000.0,0.0,27000.0,27000.0,RYC,5,5,20240115,20240115,20240115
11290,60047576,80037399,20240126,2024-01-19,2019-01-24,3685000.0,2019-02-02,1820.0,0.0,37000.0,0.0,37000.0,37000.0,RYC,5,5,20240126,20240126,20240126
11294,60047576,80037399,20240126,2024-01-20,2019-01-24,315000.0,2019-02-02,1820.0,0.0,3000.0,0.0,3000.0,3000.0,RYC,5,5,20240126,20240126,20240126
11298,60047576,80037399,20240126,2024-01-23,2019-01-24,687000.0,2019-02-02,1820.0,0.0,14000.0,0.0,14000.0,14000.0,RYC,5,5,20240126,20240126,20240126
11302,60047576,80039376,20240126,2024-01-22,2019-03-12,5000000.0,2019-03-18,1776.0,0.0,200000.0,0.0,200000.0,200000.0,RYC,5,5,20240126,20240126,20240126
11303,60047596,80096050,20240115,2024-01-15,2021-11-16,14575000.0,2021-11-22,785.0,0.0,1021000.0,0.0,1021000.0,1021000.0,RYC,5,5,20240115,20240115,20240115
11316,60047596,80098354,20240115,2024-01-08,2021-12-08,5669000.0,2021-12-11,766.0,0.0,439000.0,0.0,439000.0,439000.0,RYC,5,5,20240115,20240115,20240115
11320,60047638,80101886,20240115,2024-01-15,2022-02-23,12009000.0,2022-03-23,664.0,0.0,886000.0,0.0,886000.0,886000.0,RYC,5,5,20240115,20240115,20240115
11323,60047665,80100993,20240115,2024-01-02,2021-12-31,12000000.0,2022-01-12,734.0,0.0,900000.0,0.0,900000.0,900000.0,RYC,5,5,20240115,20240115,20240115
11328,60047696,80109394,20240115,2024-01-11,2022-05-11,7534000.0,2022-05-18,608.0,0.0,724000.0,0.0,724000.0,724000.0,RYC,5,5,20240115,20240115,20240115
11337,60047713,80097785,20240126,2024-01-24,2021-11-30,5542000.0,2021-12-06,782.0,0.0,425000.0,0.0,425000.0,425000.0,RYC,5,5,20240126,20240126,20240126
11345,60047746,80082748,20240126,2024-01-16,2021-05-29,10057000.0,2021-06-07,964.0,0.0,651000.0,0.0,651000.0,651000.0,RYC,5,5,20240126,20240126,20240126
11353,60047933,80101712,20240115,2024-01-03,2022-01-29,10035000.0,2022-02-15,700.0,0.0,773000.0,0.0,773000.0,773000.0,RYC,5,5,20240115,20240115,20240115
11358,60047939,80101606,20240115,2024-01-04,2022-01-06,15074000.0,2022-01-13,733.0,0.0,1135000.0,0.0,1135000.0,1135000.0,RYC,5,5,20240115,20240115,20240115
11370,60047963,80097556,20240126,2024-01-25,2021-11-29,14022000.0,2021-12-11,777.0,0.0,977000.0,0.0,977000.0,977000.0,RYC,5,5,20240126,20240126,20240126
11375,60048043,80090029,20240126,2024-01-17,2021-08-17,2834000.0,2021-08-24,886.0,0.0,195000.0,0.0,195000.0,195000.0,RYC,5,5,20240126,20240126,20240126
11384,60048064,80101640,20240115,2024-01-05,2022-01-07,12000000.0,2022-01-17,729.0,0.0,895000.0,0.0,895000.0,895000.0,RYC,5,5,20240115,20240115,20240115
