,Servicing Agent,FYP_Final,FYC,%FYC_Bonus,Quarterly Bonus
554,60016291,424900.0,0.0,0.0,0.0
555,60016292,0.0,0.0,0.0,0.0
556,60016308,151500.0,0.0,0.0,0.0
557,60016324,319200.0,0.0,0.0,0.0
558,60016348,0.0,0.0,0.0,0.0
559,60016349,0.0,0.0,0.0,0.0
560,60016351,383300.0,0.0,0.0,0.0
561,60016383,227000.0,0.0,0.0,0.0
562,60016399,385500.0,0.0,0.0,0.0
563,60016432,15100.0,0.0,0.0,0.0
564,60016451,0.0,0.0,0.0,0.0
565,60016452,415800.0,0.0,0.0,0.0
566,60016456,0.0,0.0,0.0,0.0
567,60016459,0.0,0.0,0.0,0.0
568,60016463,20000.0,0.0,0.0,0.0
569,60016485,0.0,0.0,0.0,0.0
570,60016497,0.0,0.0,0.0,0.0
571,60016501,0.0,0.0,0.0,0.0
600,60016779,133000.0,0.0,0.0,0.0
601,60016781,275700.0,0.0,0.0,0.0
602,60016782,0.0,0.0,0.0,0.0
629,60017089,0.0,0.0,0.0,0.0
631,60017093,0.0,0.0,0.0,0.0
632,60017126,64100.0,0.0,0.0,0.0
633,60017150,0.0,0.0,0.0,0.0
634,60017156,458600.0,0.0,0.0,0.0
635,60017157,0.0,0.0,0.0,0.0
636,60017159,196800.0,0.0,0.0,0.0
637,60017166,133900.0,0.0,0.0,0.0
638,60017168,194700.0,0.0,0.0,0.0
639,60017183,320700.0,0.0,0.0,0.0
640,60017184,0.0,0.0,0.0,0.0
641,60017186,250800.0,0.0,0.0,0.0
642,60017187,325400.0,0.0,0.0,0.0
643,60017193,0.0,0.0,0.0,0.0
644,60017205,0.0,0.0,0.0,0.0
645,60017209,256300.0,0.0,0.0,0.0
646,60017213,0.0,0.0,0.0,0.0
647,60017227,179000.0,0.0,0.0,0.0
648,60017229,0.0,0.0,0.0,0.0
649,60017232,54000.0,0.0,0.0,0.0
650,60017258,0.0,0.0,0.0,0.0
651,60017288,0.0,0.0,0.0,0.0
652,60017301,1299200.0,0.0,0.0,0.0
653,60017313,353900.0,0.0,0.0,0.0
630,60017092,0.0,0.0,0.0,0.0
628,60017088,534200.0,0.0,0.0,0.0
603,60016783,141800.0,0.0,0.0,0.0
627,60017084,0.0,0.0,0.0,0.0
604,60016802,128500.0,0.0,0.0,0.0
605,60016830,663400.0,0.0,0.0,0.0
606,60016846,159600.0,0.0,0.0,0.0
607,60016852,37500.0,0.0,0.0,0.0
608,60016874,0.0,0.0,0.0,0.0
609,60016889,12500.0,0.0,0.0,0.0
610,60016900,417800.0,7000.0,0.0,0.0
611,60016903,328000.0,0.0,0.0,0.0
612,60016913,378900.0,0.0,0.0,0.0
613,60016919,466200.0,0.0,0.0,0.0
614,60016935,27800.0,0.0,0.0,0.0
615,60016940,0.0,0.0,0.0,0.0
616,60016966,2222100.0,0.0,0.0,0.0
617,60016973,3477500.0,0.0,0.0,0.0
618,60016979,1359000.0,0.0,0.0,0.0
619,60016991,684800.0,0.0,0.0,0.0
620,60016992,0.0,0.0,0.0,0.0
621,60016997,433500.0,0.0,0.0,0.0
622,60017014,587700.0,0.0,0.0,0.0
623,60017064,0.0,0.0,0.0,0.0
624,60017065,0.0,0.0,0.0,0.0
625,60017069,0.0,0.0,0.0,0.0
626,60017075,0.0,0.0,0.0,0.0
548,60016260,236200.0,0.0,0.0,0.0
546,60016243,336600.0,0.0,0.0,0.0
872,60021470,0.0,0.0,0.0,0.0
478,60015277,357400.0,0.0,0.0,0.0
467,60015147,0.0,0.0,0.0,0.0
468,60015186,0.0,0.0,0.0,0.0
469,60015196,0.0,0.0,0.0,0.0
470,60015197,0.0,0.0,0.0,0.0
471,60015200,0.0,0.0,0.0,0.0
472,60015211,0.0,0.0,0.0,0.0
473,60015228,218300.0,0.0,0.0,0.0
474,60015236,0.0,0.0,0.0,0.0
475,60015249,37700.0,0.0,0.0,0.0
476,60015256,0.0,0.0,0.0,0.0
477,60015269,182700.0,0.0,0.0,0.0
479,60015343,565700.0,0.0,0.0,0.0
545,60016234,0.0,0.0,0.0,0.0
480,60015362,406700.0,0.0,0.0,0.0
481,60015378,616700.0,0.0,0.0,0.0
482,60015381,0.0,0.0,0.0,0.0
483,60015382,152400.0,0.0,0.0,0.0
484,60015383,314500.0,0.0,0.0,0.0
485,60015399,289800.0,0.0,0.0,0.0
486,60015407,615800.0,0.0,0.0,0.0
487,60015430,152800.0,0.0,0.0,0.0
488,60015441,259100.0,0.0,0.0,0.0
489,60015449,761100.0,0.0,0.0,0.0
490,60015500,135000.0,0.0,0.0,0.0
466,60015142,334500.0,0.0,0.0,0.0
465,60015130,87700.0,0.0,0.0,0.0
464,60015106,0.0,0.0,0.0,0.0
463,60015087,0.0,0.0,0.0,0.0
440,60014709,171200.0,0.0,0.0,0.0
441,60014768,2774800.0,83000.0,0.0,0.0
442,60014787,284600.0,0.0,0.0,0.0
443,60014817,456600.0,0.0,0.0,0.0
444,60014831,250800.0,0.0,0.0,0.0
445,60014834,0.0,0.0,0.0,0.0
446,60014837,0.0,0.0,0.0,0.0
447,60014865,0.0,0.0,0.0,0.0
448,60014874,0.0,2000.0,0.0,0.0
449,60014887,302200.0,0.0,0.0,0.0
450,60014905,0.0,0.0,0.0,0.0
451,60014908,26800.0,0.0,0.0,0.0
452,60014969,223400.0,0.0,0.0,0.0
453,60014977,9339100.0,150000.0,0.0,0.0
454,60015000,0.0,0.0,0.0,0.0
455,60015005,0.0,0.0,0.0,0.0
456,60015010,14000.0,0.0,0.0,0.0
457,60015011,0.0,0.0,0.0,0.0
458,60015012,0.0,0.0,0.0,0.0
459,60015030,267500.0,0.0,0.0,0.0
460,60015031,652900.0,0.0,0.0,0.0
461,60015062,0.0,0.0,0.0,0.0
462,60015085,20100.0,0.0,0.0,0.0
491,60015505,0.0,0.0,0.0,0.0
492,60015532,470200.0,0.0,0.0,0.0
493,60015545,243400.0,0.0,0.0,0.0
520,60015926,123100.0,0.0,0.0,0.0
522,60015934,0.0,0.0,0.0,0.0
523,60015946,0.0,0.0,0.0,0.0
524,60015947,272900.0,0.0,0.0,0.0
525,60015955,224100.0,0.0,0.0,0.0
526,60015968,0.0,0.0,0.0,0.0
527,60015975,0.0,0.0,0.0,0.0
528,60015980,20000.0,0.0,0.0,0.0
529,60015986,0.0,0.0,0.0,0.0
530,60015989,253600.0,0.0,0.0,0.0
531,60015999,18300.0,0.0,0.0,0.0
532,60016000,148100.0,0.0,0.0,0.0
533,60016001,416600.0,0.0,0.0,0.0
534,60016003,0.0,0.0,0.0,0.0
535,60016048,82000.0,0.0,0.0,0.0
536,60016055,122800.0,0.0,0.0,0.0
537,60016061,55200.0,0.0,0.0,0.0
538,60016088,363600.0,0.0,0.0,0.0
539,60016106,576700.0,0.0,0.0,0.0
540,60016112,0.0,0.0,0.0,0.0
541,60016133,10000.0,0.0,0.0,0.0
542,60016137,0.0,0.0,0.0,0.0
543,60016156,220100.0,0.0,0.0,0.0
544,60016199,15200.0,0.0,0.0,0.0
521,60015931,0.0,0.0,0.0,0.0
519,60015906,785200.0,0.0,0.0,0.0
494,60015549,0.0,0.0,0.0,0.0
518,60015887,189500.0,0.0,0.0,0.0
495,60015560,3102300.0,0.0,0.0,0.0
496,60015576,0.0,0.0,0.0,0.0
497,60015577,197500.0,0.0,0.0,0.0
498,60015579,516900.0,0.0,0.0,0.0
499,60015587,79400.0,0.0,0.0,0.0
500,60015591,0.0,0.0,0.0,0.0
501,60015592,0.0,0.0,0.0,0.0
502,60015601,124300.0,0.0,0.0,0.0
503,60015649,0.0,0.0,0.0,0.0
504,60015660,127400.0,0.0,0.0,0.0
505,60015661,0.0,0.0,0.0,0.0
506,60015691,281800.0,0.0,0.0,0.0
507,60015698,492100.0,0.0,0.0,0.0
508,60015713,1165600.0,0.0,0.0,0.0
509,60015741,0.0,0.0,0.0,0.0
510,60015749,243700.0,0.0,0.0,0.0
511,60015795,134100.0,0.0,0.0,0.0
512,60015813,0.0,0.0,0.0,0.0
513,60015832,342800.0,0.0,0.0,0.0
514,60015849,413500.0,0.0,0.0,0.0
515,60015859,136400.0,0.0,0.0,0.0
516,60015865,0.0,0.0,0.0,0.0
517,60015881,930400.0,0.0,0.0,0.0
654,60017316,190100.0,0.0,0.0,0.0
655,60017318,558600.0,0.0,0.0,0.0
656,60017328,0.0,0.0,0.0,0.0
804,60020098,232000.0,0.0,0.0,0.0
793,60019918,0.0,0.0,0.0,0.0
794,60019936,876900.0,0.0,0.0,0.0
795,60019937,154200.0,0.0,0.0,0.0
796,60020000,1262600.0,0.0,0.0,0.0
797,60020041,0.0,74000.0,0.0,0.0
798,60020064,988300.0,0.0,0.0,0.0
799,60020075,72500.0,0.0,0.0,0.0
800,60020081,0.0,0.0,0.0,0.0
801,60020082,137500.0,0.0,0.0,0.0
802,60020087,199500.0,0.0,0.0,0.0
803,60020096,286800.0,0.0,0.0,0.0
805,60020147,0.0,0.0,0.0,0.0
657,60017338,277500.0,0.0,0.0,0.0
806,60020151,2886600.0,0.0,0.0,0.0
807,60020194,0.0,0.0,0.0,0.0
808,60020272,0.0,0.0,0.0,0.0
809,60020278,464200.0,0.0,0.0,0.0
810,60020316,0.0,0.0,0.0,0.0
811,60020328,126200.0,0.0,0.0,0.0
812,60020355,1523000.0,0.0,0.0,0.0
813,60020387,3821900.0,0.0,0.0,0.0
814,60020444,574800.0,0.0,0.0,0.0
815,60020497,87900.0,0.0,0.0,0.0
816,60020507,0.0,0.0,0.0,0.0
792,60019878,0.0,0.0,0.0,0.0
791,60019872,0.0,0.0,0.0,0.0
790,60019863,0.0,0.0,0.0,0.0
789,60019810,0.0,0.0,0.0,0.0
766,60019309,187200.0,0.0,0.0,0.0
767,60019326,166800.0,0.0,0.0,0.0
768,60019344,0.0,0.0,0.0,0.0
769,60019410,0.0,0.0,0.0,0.0
770,60019512,0.0,0.0,0.0,0.0
771,60019516,0.0,0.0,0.0,0.0
772,60019533,0.0,0.0,0.0,0.0
773,60019541,1582800.0,455000.0,0.0,0.0
774,60019547,463300.0,0.0,0.0,0.0
775,60019560,0.0,0.0,0.0,0.0
776,60019593,0.0,0.0,0.0,0.0
777,60019648,506600.0,0.0,0.0,0.0
778,60019678,662800.0,0.0,0.0,0.0
779,60019685,2603000.0,0.0,0.0,0.0
780,60019728,731900.0,0.0,0.0,0.0
781,60019730,749800.0,0.0,0.0,0.0
782,60019755,1295200.0,0.0,0.0,0.0
783,60019766,0.0,0.0,0.0,0.0
784,60019795,0.0,0.0,0.0,0.0
785,60019796,0.0,0.0,0.0,0.0
786,60019802,357200.0,0.0,0.0,0.0
787,60019803,0.0,0.0,0.0,0.0
788,60019805,0.0,0.0,0.0,0.0
817,60020515,900400.0,0.0,0.0,0.0
818,60020543,0.0,0.0,0.0,0.0
819,60020554,178000.0,0.0,0.0,0.0
846,60021131,0.0,0.0,0.0,0.0
848,60021138,0.0,0.0,0.0,0.0
849,60021150,0.0,0.0,0.0,0.0
850,60021151,330800.0,0.0,0.0,0.0
851,60021155,0.0,0.0,0.0,0.0
852,60021173,0.0,0.0,0.0,0.0
853,60021221,141700.0,0.0,0.0,0.0
854,60021234,0.0,0.0,0.0,0.0
855,60021235,0.0,0.0,0.0,0.0
856,60021241,0.0,0.0,0.0,0.0
857,60021255,364800.0,0.0,0.0,0.0
858,60021258,0.0,0.0,0.0,0.0
859,60021262,0.0,0.0,0.0,0.0
860,60021264,0.0,0.0,0.0,0.0
861,60021309,902600.0,0.0,0.0,0.0
862,60021314,436100.0,0.0,0.0,0.0
863,60021338,39500.0,535000.0,0.0,0.0
864,60021353,318600.0,0.0,0.0,0.0
865,60021354,2152700.0,242000.0,0.0,0.0
866,60021373,590600.0,0.0,0.0,0.0
867,60021383,794500.0,0.0,0.0,0.0
868,60021390,0.0,0.0,0.0,0.0
869,60021411,2158000.0,0.0,0.0,0.0
870,60021423,123500.0,0.0,0.0,0.0
847,60021136,1114100.0,0.0,0.0,0.0
845,60021047,512100.0,0.0,0.0,0.0
820,60020575,11900.0,0.0,0.0,0.0
844,60021044,3709700.0,0.0,0.0,0.0
821,60020597,0.0,0.0,0.0,0.0
822,60020619,615000.0,221000.0,0.0,0.0
823,60020661,0.0,0.0,0.0,0.0
824,60020670,364200.0,0.0,0.0,0.0
825,60020671,1096000.0,0.0,0.0,0.0
826,60020792,2516100.0,0.0,0.0,0.0
827,60020796,0.0,0.0,0.0,0.0
828,60020825,297700.0,0.0,0.0,0.0
829,60020826,187600.0,0.0,0.0,0.0
830,60020834,0.0,0.0,0.0,0.0
831,60020897,255800.0,0.0,0.0,0.0
832,60020901,369700.0,0.0,0.0,0.0
833,60020903,652600.0,0.0,0.0,0.0
834,60020906,187200.0,0.0,0.0,0.0
835,60020911,673400.0,0.0,0.0,0.0
836,60020925,67600.0,0.0,0.0,0.0
837,60020953,0.0,0.0,0.0,0.0
838,60020956,18000.0,0.0,0.0,0.0
839,60020964,699100.0,0.0,0.0,0.0
840,60020967,0.0,0.0,0.0,0.0
841,60020978,0.0,0.0,0.0,0.0
842,60020993,0.0,0.0,0.0,0.0
843,60021030,229100.0,0.0,0.0,0.0
765,60019298,465600.0,0.0,0.0,0.0
764,60019288,0.0,0.0,0.0,0.0
763,60019251,0.0,0.0,0.0,0.0
683,60017701,13000.0,0.0,0.0,0.0
685,60017718,198900.0,0.0,0.0,0.0
686,60017780,0.0,0.0,0.0,0.0
687,60017795,0.0,0.0,0.0,0.0
688,60017820,168100.0,0.0,0.0,0.0
689,60017824,0.0,0.0,0.0,0.0
690,60017828,0.0,0.0,0.0,0.0
691,60017847,516600.0,0.0,0.0,0.0
692,60017848,0.0,0.0,0.0,0.0
693,60017862,25000.0,0.0,0.0,0.0
694,60017882,328100.0,0.0,0.0,0.0
695,60017884,353900.0,0.0,0.0,0.0
696,60017893,0.0,0.0,0.0,0.0
697,60017919,0.0,0.0,0.0,0.0
698,60017964,203800.0,0.0,0.0,0.0
699,60017975,143400.0,0.0,0.0,0.0
700,60018011,1009900.0,0.0,0.0,0.0
701,60018012,1530700.0,67000.0,0.0,0.0
702,60018018,791500.0,0.0,0.0,0.0
703,60018030,0.0,0.0,0.0,0.0
704,60018043,263200.0,0.0,0.0,0.0
705,60018047,1236100.0,0.0,0.0,0.0
706,60018048,3736400.0,0.0,0.0,0.0
707,60018072,300000.0,0.0,0.0,0.0
684,60017714,0.0,0.0,0.0,0.0
682,60017698,0.0,0.0,0.0,0.0
709,60018086,0.0,0.0,0.0,0.0
681,60017686,0.0,0.0,0.0,0.0
658,60017342,499600.0,0.0,0.0,0.0
659,60017384,0.0,0.0,0.0,0.0
660,60017392,0.0,0.0,0.0,0.0
661,60017406,0.0,0.0,0.0,0.0
662,60017410,0.0,0.0,0.0,0.0
663,60017426,200800.0,0.0,0.0,0.0
664,60017439,0.0,0.0,0.0,0.0
665,60017444,423000.0,0.0,0.0,0.0
666,60017466,0.0,0.0,0.0,0.0
667,60017471,577200.0,0.0,0.0,0.0
668,60017473,283100.0,0.0,0.0,0.0
669,60017482,0.0,0.0,0.0,0.0
670,60017514,435500.0,0.0,0.0,0.0
671,60017546,0.0,0.0,0.0,0.0
672,60017548,0.0,0.0,0.0,0.0
673,60017549,0.0,0.0,0.0,0.0
674,60017574,228200.0,0.0,0.0,0.0
675,60017580,0.0,0.0,0.0,0.0
676,60017614,689500.0,0.0,0.0,0.0
677,60017615,104600.0,0.0,0.0,0.0
678,60017637,0.0,0.0,0.0,0.0
679,60017658,0.0,0.0,0.0,0.0
680,60017682,420700.0,0.0,0.0,0.0
708,60018073,209100.0,0.0,0.0,0.0
710,60018122,0.0,0.0,0.0,0.0
762,60019239,0.0,0.0,0.0,0.0
737,60018708,0.0,0.0,0.0,0.0
739,60018719,356600.0,0.0,0.0,0.0
740,60018732,321400.0,0.0,0.0,0.0
741,60018735,0.0,0.0,0.0,0.0
742,60018792,905400.0,0.0,0.0,0.0
743,60018797,20400.0,0.0,0.0,0.0
744,60018798,0.0,52000.0,0.0,0.0
745,60018838,471400.0,0.0,0.0,0.0
746,60018878,0.0,0.0,0.0,0.0
747,60018898,1075600.0,0.0,0.0,0.0
748,60018904,164400.0,0.0,0.0,0.0
749,60018962,143500.0,0.0,0.0,0.0
750,60018965,619600.0,0.0,0.0,0.0
751,60018978,0.0,0.0,0.0,0.0
752,60019008,2908400.0,15000.0,0.0,0.0
753,60019013,0.0,0.0,0.0,0.0
754,60019033,180600.0,0.0,0.0,0.0
755,60019060,0.0,0.0,0.0,0.0
756,60019075,0.0,0.0,0.0,0.0
757,60019076,18000.0,0.0,0.0,0.0
758,60019099,233300.0,0.0,0.0,0.0
759,60019100,244900.0,0.0,0.0,0.0
760,60019105,1562000.0,8000.0,0.0,0.0
761,60019128,0.0,0.0,0.0,0.0
738,60018716,0.0,0.0,0.0,0.0
736,60018706,0.0,0.0,0.0,0.0
711,60018133,1084900.0,304000.0,0.0,0.0
735,60018668,0.0,0.0,0.0,0.0
712,60018138,0.0,0.0,0.0,0.0
713,60018139,0.0,0.0,0.0,0.0
714,60018140,0.0,0.0,0.0,0.0
715,60018155,409000.0,0.0,0.0,0.0
716,60018176,0.0,0.0,0.0,0.0
717,60018183,10000.0,0.0,0.0,0.0
718,60018189,233700.0,0.0,0.0,0.0
719,60018197,490300.0,0.0,0.0,0.0
720,60018213,217000.0,0.0,0.0,0.0
721,60018238,0.0,0.0,0.0,0.0
722,60018301,591800.0,0.0,0.0,0.0
723,60018306,0.0,0.0,0.0,0.0
724,60018319,409100.0,0.0,0.0,0.0
725,60018350,0.0,0.0,0.0,0.0
726,60018371,1035100.0,0.0,0.0,0.0
727,60018391,0.0,0.0,0.0,0.0
728,60018436,352900.0,0.0,0.0,0.0
729,60018503,0.0,0.0,0.0,0.0
730,60018585,0.0,0.0,0.0,0.0
731,60018616,0.0,0.0,0.0,0.0
732,60018637,2277100.0,0.0,0.0,0.0
733,60018659,360000.0,0.0,0.0,0.0
734,60018661,33100.0,0.0,0.0,0.0
439,60014705,179600.0,0.0,0.0,0.0
438,60014673,35900.0,0.0,0.0,0.0
437,60014650,0.0,0.0,0.0,0.0
150,60008637,2717600.0,0.0,0.0,0.0
139,60008543,546800.0,0.0,0.0,0.0
140,60008562,1333900.0,0.0,0.0,0.0
141,60008564,0.0,0.0,0.0,0.0
142,60008571,0.0,0.0,0.0,0.0
143,60008572,259400.0,0.0,0.0,0.0
144,60008576,222600.0,0.0,0.0,0.0
145,60008585,0.0,0.0,0.0,0.0
146,60008630,0.0,0.0,0.0,0.0
147,60008631,0.0,0.0,0.0,0.0
148,60008634,35000.0,0.0,0.0,0.0
149,60008635,0.0,0.0,0.0,0.0
151,60008664,0.0,0.0,0.0,0.0
218,60009913,0.0,0.0,0.0,0.0
152,60008672,116600.0,0.0,0.0,0.0
153,60008679,0.0,0.0,0.0,0.0
154,60008690,0.0,0.0,0.0,0.0
155,60008746,0.0,0.0,0.0,0.0
156,60008776,287100.0,0.0,0.0,0.0
157,60008787,0.0,0.0,0.0,0.0
158,60008788,149200.0,0.0,0.0,0.0
159,60008806,0.0,0.0,0.0,0.0
160,60008807,0.0,0.0,0.0,0.0
161,60008821,0.0,0.0,0.0,0.0
162,60008849,117200.0,0.0,0.0,0.0
138,60008529,500000.0,0.0,0.0,0.0
137,60008456,380100.0,0.0,0.0,0.0
136,60008448,295700.0,0.0,0.0,0.0
135,60008443,144700.0,0.0,0.0,0.0
112,60008012,0.0,0.0,0.0,0.0
113,60008038,0.0,0.0,0.0,0.0
114,60008053,37700.0,0.0,0.0,0.0
115,60008054,50000.0,0.0,0.0,0.0
116,60008058,0.0,0.0,0.0,0.0
117,60008060,0.0,0.0,0.0,0.0
118,60008061,0.0,0.0,0.0,0.0
119,60008144,517600.0,0.0,0.0,0.0
120,60008153,262800.0,0.0,0.0,0.0
121,60008274,0.0,0.0,0.0,0.0
122,60008287,196400.0,0.0,0.0,0.0
123,60008288,262800.0,0.0,0.0,0.0
124,60008296,0.0,0.0,0.0,0.0
125,60008299,350700.0,0.0,0.0,0.0
126,60008316,0.0,0.0,0.0,0.0
127,60008349,251400.0,0.0,0.0,0.0
128,60008350,1199500.0,0.0,0.0,0.0
129,60008358,0.0,0.0,0.0,0.0
130,60008374,32200.0,0.0,0.0,0.0
131,60008398,560200.0,0.0,0.0,0.0
132,60008405,0.0,0.0,0.0,0.0
133,60008439,1100200.0,0.0,0.0,0.0
134,60008440,1197100.0,0.0,0.0,0.0
163,60008885,0.0,0.0,0.0,0.0
164,60008893,1559500.0,0.0,0.0,0.0
165,60008904,0.0,0.0,0.0,0.0
192,60009476,163700.0,0.0,0.0,0.0
194,60009490,0.0,0.0,0.0,0.0
195,60009496,250000.0,0.0,0.0,0.0
196,60009588,0.0,0.0,0.0,0.0
197,60009597,1037600.0,0.0,0.0,0.0
198,60009598,0.0,0.0,0.0,0.0
199,60009601,1035000.0,0.0,0.0,0.0
200,60009603,0.0,0.0,0.0,0.0
201,60009604,446700.0,0.0,0.0,0.0
202,60009632,460600.0,0.0,0.0,0.0
203,60009684,0.0,0.0,0.0,0.0
204,60009694,134300.0,0.0,0.0,0.0
205,60009695,285000.0,0.0,0.0,0.0
206,60009713,210900.0,0.0,0.0,0.0
207,60009743,30000.0,0.0,0.0,0.0
208,60009745,0.0,0.0,0.0,0.0
209,60009760,0.0,0.0,0.0,0.0
210,60009763,0.0,0.0,0.0,0.0
211,60009764,137200.0,0.0,0.0,0.0
212,60009800,11400.0,0.0,0.0,0.0
213,60009811,0.0,0.0,0.0,0.0
214,60009868,0.0,0.0,0.0,0.0
215,60009873,0.0,0.0,0.0,0.0
216,60009876,2008800.0,0.0,0.0,0.0
193,60009481,860100.0,0.0,0.0,0.0
191,60009462,213900.0,0.0,0.0,0.0
166,60008928,3027800.0,311000.0,0.0,0.0
190,60009348,2525600.0,765000.0,0.0,0.0
167,60008930,0.0,0.0,0.0,0.0
168,60008932,0.0,0.0,0.0,0.0
169,60008953,0.0,0.0,0.0,0.0
170,60008955,0.0,271000.0,0.0,0.0
171,60008962,15200.0,0.0,0.0,0.0
172,60009002,0.0,0.0,0.0,0.0
173,60009016,0.0,0.0,0.0,0.0
174,60009048,388000.0,148000.0,0.0,0.0
175,60009050,0.0,0.0,0.0,0.0
176,60009062,0.0,0.0,0.0,0.0
177,60009098,0.0,0.0,0.0,0.0
178,60009099,0.0,0.0,0.0,0.0
179,60009123,0.0,0.0,0.0,0.0
180,60009130,0.0,0.0,0.0,0.0
181,60009139,0.0,0.0,0.0,0.0
182,60009140,0.0,0.0,0.0,0.0
183,60009197,243100.0,0.0,0.0,0.0
184,60009221,489500.0,0.0,0.0,0.0
185,60009247,15000.0,0.0,0.0,0.0
186,60009248,33700.0,0.0,0.0,0.0
187,60009300,841800.0,0.0,0.0,0.0
188,60009316,0.0,0.0,0.0,0.0
189,60009335,0.0,0.0,0.0,0.0
111,60007717,0.0,0.0,0.0,0.0
110,60007710,0.0,0.0,0.0,0.0
109,60007702,0.0,0.0,0.0,0.0
28,60001911,556500.0,0.0,0.0,0.0
30,60002523,667200.0,0.0,0.0,0.0
31,60002551,0.0,0.0,0.0,0.0
32,60002679,0.0,0.0,0.0,0.0
33,60002725,0.0,0.0,0.0,0.0
34,60002756,0.0,0.0,0.0,0.0
35,60002860,0.0,0.0,0.0,0.0
36,60003286,183400.0,0.0,0.0,0.0
37,60003391,0.0,0.0,0.0,0.0
38,60003396,245300.0,0.0,0.0,0.0
39,60003412,853500.0,0.0,0.0,0.0
40,60003427,23000.0,0.0,0.0,0.0
41,60003540,0.0,0.0,0.0,0.0
42,60003542,193300.0,0.0,0.0,0.0
43,60003778,0.0,0.0,0.0,0.0
44,60003871,0.0,0.0,0.0,0.0
45,60003905,53300.0,0.0,0.0,0.0
46,60003958,0.0,0.0,0.0,0.0
47,60004262,0.0,0.0,0.0,0.0
48,60004432,403900.0,0.0,0.0,0.0
49,60004514,0.0,0.0,0.0,0.0
50,60004639,0.0,0.0,0.0,0.0
51,60004663,0.0,0.0,0.0,0.0
52,60005027,0.0,0.0,0.0,0.0
29,60002346,0.0,0.0,0.0,0.0
27,60001894,0.0,0.0,0.0,0.0
54,60005221,259000.0,0.0,0.0,0.0
26,60001749,0.0,0.0,0.0,0.0
2,60000321,0.0,0.0,0.0,0.0
3,60000449,714100.0,0.0,0.0,0.0
4,60000450,0.0,0.0,0.0,0.0
5,60000477,0.0,0.0,0.0,0.0
7,60000503,0.0,0.0,0.0,0.0
8,60000597,0.0,0.0,0.0,0.0
9,60000695,0.0,0.0,0.0,0.0
10,60000703,0.0,0.0,0.0,0.0
11,60000707,0.0,0.0,0.0,0.0
12,60000717,0.0,0.0,0.0,0.0
13,60000727,0.0,0.0,0.0,0.0
14,60000823,27311000.0,7035000.0,0.0,0.0
15,60000908,0.0,0.0,0.0,0.0
16,60000968,0.0,0.0,0.0,0.0
17,60001006,0.0,0.0,0.0,0.0
18,60001042,1125000.0,117000.0,0.0,0.0
19,60001194,0.0,0.0,0.0,0.0
20,60001255,0.0,0.0,0.0,0.0
21,60001345,184600.0,0.0,0.0,0.0
22,60001457,2054200.0,0.0,0.0,0.0
23,60001470,0.0,0.0,0.0,0.0
24,60001479,0.0,0.0,0.0,0.0
25,60001533,0.0,0.0,0.0,0.0
53,60005097,0.0,0.0,0.0,0.0
55,60005222,0.0,0.0,0.0,0.0
108,60007695,0.0,0.0,0.0,0.0
83,60006559,0.0,0.0,0.0,0.0
85,60006562,25000.0,0.0,0.0,0.0
86,60006569,0.0,0.0,0.0,0.0
87,60006587,0.0,0.0,0.0,0.0
88,60006652,0.0,0.0,0.0,0.0
89,60006667,0.0,0.0,0.0,0.0
90,60006669,312300.0,0.0,0.0,0.0
91,60006677,-1987400.0,0.0,0.0,0.0
92,60006707,200000.0,0.0,0.0,0.0
93,60006731,0.0,0.0,0.0,0.0
94,60006732,0.0,0.0,0.0,0.0
95,60006743,435300.0,0.0,0.0,0.0
96,60006753,1111000.0,0.0,0.0,0.0
97,60006786,0.0,0.0,0.0,0.0
98,60006887,428400.0,0.0,0.0,0.0
99,60006894,0.0,0.0,0.0,0.0
100,60006907,0.0,0.0,0.0,0.0
101,60006914,0.0,0.0,0.0,0.0
102,60007083,0.0,0.0,0.0,0.0
103,60007095,0.0,0.0,0.0,0.0
104,60007172,0.0,0.0,0.0,0.0
105,60007425,547000.0,0.0,0.0,0.0
106,60007490,0.0,0.0,0.0,0.0
107,60007492,0.0,0.0,0.0,0.0
84,60006560,0.0,0.0,0.0,0.0
82,60006447,0.0,0.0,0.0,0.0
56,60005229,3549600.0,0.0,0.0,0.0
81,60006289,0.0,0.0,0.0,0.0
57,60005410,-139200.0,0.0,0.0,0.0
58,60005526,0.0,0.0,0.0,0.0
60,60005600,0.0,0.0,0.0,0.0
61,60005601,0.0,0.0,0.0,0.0
62,60005607,0.0,0.0,0.0,0.0
63,60005612,194800.0,0.0,0.0,0.0
64,60005660,0.0,0.0,0.0,0.0
65,60005705,0.0,0.0,0.0,0.0
66,60005713,0.0,0.0,0.0,0.0
67,60005721,0.0,0.0,0.0,0.0
68,60005760,0.0,0.0,0.0,0.0
69,60005858,386000.0,0.0,0.0,0.0
70,60005896,0.0,0.0,0.0,0.0
71,60005897,0.0,0.0,0.0,0.0
72,60005898,0.0,0.0,0.0,0.0
73,60005947,977300.0,0.0,0.0,0.0
74,60005973,0.0,0.0,0.0,0.0
75,60005974,0.0,0.0,0.0,0.0
76,60005982,0.0,0.0,0.0,0.0
77,60006124,0.0,0.0,0.0,0.0
78,60006178,48700.0,0.0,0.0,0.0
79,60006216,0.0,0.0,0.0,0.0
80,60006251,1348300.0,0.0,0.0,0.0
217,60009895,0.0,0.0,0.0,0.0
219,60009929,0.0,0.0,0.0,0.0
