,Issuing Agent,CUTOFF,CC(-),CC(+)
2252,60068108,20230131,0.0,2.0
2253,60068158,20230131,0.0,1.0
2254,60068160,20230131,0.0,2.0
2255,60068263,20230131,0.0,1.0
2256,60068274,20230131,0.0,1.0
2257,60068278,20230131,0.0,1.0
2258,60068309,20230131,0.0,1.0
2259,60068331,20230131,0.0,8.0
2260,60068333,20230131,0.0,0.0
2261,60068400,20230131,0.0,1.0
2262,60068474,20230131,0.0,3.0
2263,60068597,20230131,0.0,2.0
2264,60068629,20230131,0.0,1.0
2265,60068634,20230131,0.0,1.0
2266,60068733,20230131,0.0,1.0
2267,60068745,20230131,0.0,2.0
2268,60068780,20230131,0.0,1.0
2269,60068820,20230131,0.0,1.0
2270,60068834,20230131,0.0,1.0
2271,60068835,20230131,0.0,1.0
2272,60068904,20230131,0.0,2.0
2273,60068924,20230131,0.0,1.0
2274,60069020,20230131,0.0,1.0
2275,60069029,20230131,0.0,2.0
2276,60069061,20230131,-1.0,0.0
2277,60069067,20230131,0.0,2.0
2278,60069082,20230131,0.0,1.0
2279,60069085,20230131,0.0,1.0
2280,60069092,20230131,0.0,1.0
2281,60069094,20230131,0.0,1.0
2282,60069095,20230131,0.0,1.0
2283,60069096,20230131,0.0,1.0
2284,60069097,20230131,0.0,1.0
2285,60069099,20230131,0.0,1.0
2286,60069100,20230131,0.0,1.0
2287,60069111,20230131,0.0,1.0
2288,60069114,20230131,0.0,2.0
2289,60069129,20230131,0.0,1.0
2290,60069130,20230131,0.0,1.0
2291,60069131,20230131,0.0,1.0
2292,60069133,20230131,0.0,1.0
2293,60069134,20230131,0.0,2.0
2294,60069207,20230131,0.0,2.0
2295,60069208,20230131,0.0,2.0
2296,60069209,20230131,0.0,2.0
2297,60069215,20230131,0.0,1.0
2298,60069245,20230131,0.0,2.0
2299,60069290,20230131,0.0,1.0
2300,60069297,20230131,0.0,1.0
2301,60069309,20230131,0.0,1.0
2302,60069316,20230131,0.0,1.0
2303,60069360,20230131,0.0,1.0
2304,60069367,20230131,0.0,5.0
2305,60069381,20230131,-1.0,0.0
2306,60069385,20230131,0.0,0.0
2307,60069421,20230131,0.0,0.0
2308,60069488,20230131,0.0,1.0
2309,60069537,20230131,0.0,1.0
2310,60069543,20230131,0.0,1.0
2311,60069547,20230131,0.0,1.0
2312,60069645,20230131,0.0,1.0
2313,60069713,20230131,0.0,1.0
2314,60069725,20230131,0.0,1.0
2315,60069757,20230131,0.0,1.0
2316,60069820,20230131,0.0,1.0
2317,60069832,20230131,0.0,1.0
2318,60069836,20230131,0.0,1.0
2319,60069876,20230131,-1.0,0.0
2320,60069884,20230131,0.0,1.0
2321,60069896,20230131,0.0,1.0
2322,60070013,20230131,0.0,3.0
2323,60070023,20230131,0.0,1.0
2324,60070061,20230131,0.0,2.0
2325,60070112,20230131,0.0,1.0
2326,60070128,20230131,0.0,1.0
2327,60070144,20230131,0.0,1.0
2328,60070154,20230131,-2.0,0.0
2329,60070182,20230131,0.0,1.0
2330,60070197,20230131,0.0,1.0
2331,60070486,20230131,0.0,1.0
2332,60070487,20230131,0.0,1.0
2333,60070507,20230131,0.0,1.0
2334,60070508,20230131,0.0,1.0
2335,60070543,20230131,-1.0,0.0
2336,60070645,20230131,0.0,3.0
2337,60070704,20230131,0.0,2.0
2338,60070705,20230131,0.0,1.0
2339,60070706,20230131,0.0,4.0
2340,60070717,20230131,0.0,1.0
2341,60070720,20230131,0.0,2.0
2342,60070740,20230131,0.0,1.0
2343,60070747,20230131,0.0,3.0
2344,60070767,20230131,-1.0,0.0
2345,60070772,20230131,0.0,1.0
2346,60070777,20230131,0.0,1.0
2347,60070790,20230131,0.0,1.0
2348,60070793,20230131,0.0,1.0
2349,60070796,20230131,0.0,1.0
2350,60070807,20230131,0.0,1.0
2351,60070826,20230131,-1.0,0.0
2352,60070835,20230131,0.0,2.0
2353,60070872,20230131,0.0,1.0
2354,60070882,20230131,0.0,1.0
2355,60070883,20230131,0.0,1.0
2356,60070884,20230131,0.0,1.0
2357,60070885,20230131,0.0,2.0
2358,60070892,20230131,0.0,2.0
2359,60070913,20230131,0.0,1.0
2360,60070970,20230131,0.0,2.0
2361,60070984,20230131,0.0,3.0
2362,60070988,20230131,0.0,0.0
2363,60071008,20230131,0.0,1.0
2364,60071009,20230131,0.0,1.0
2365,60071012,20230131,0.0,2.0
2366,60071023,20230131,-1.0,0.0
2367,60071054,20230131,0.0,1.0
2368,60071062,20230131,0.0,1.0
2369,60071066,20230131,-1.0,0.0
2370,60071080,20230131,0.0,3.0
2371,60071103,20230131,0.0,1.0
2372,60071142,20230131,0.0,2.0
2373,60071168,20230131,0.0,1.0
2374,60071194,20230131,0.0,0.0
2375,60071204,20230131,0.0,3.0
2376,60071278,20230131,0.0,1.0
2377,60071284,20230131,0.0,1.0
2378,60071286,20230131,0.0,1.0
2379,60071312,20230131,0.0,1.0
2380,60071314,20230131,0.0,0.0
2381,60071316,20230131,-3.0,0.0
2382,60071321,20230131,0.0,4.0
2383,60071329,20230131,0.0,2.0
2384,60071330,20230131,0.0,1.0
2385,60071341,20230131,0.0,7.0
2386,60071342,20230131,0.0,0.0
2387,60071346,20230131,0.0,1.0
2388,60071359,20230131,0.0,1.0
2389,60071366,20230131,0.0,1.0
2390,60071378,20230131,0.0,1.0
2391,60071381,20230131,0.0,1.0
2392,60071391,20230131,0.0,3.0
2393,60071393,20230131,0.0,1.0
2394,60071395,20230131,0.0,2.0
2395,60071396,20230131,0.0,2.0
2396,60071401,20230131,0.0,1.0
2397,60071404,20230131,0.0,1.0
2398,60071425,20230131,0.0,1.0
2399,60071431,20230131,0.0,2.0
2400,60071439,20230131,0.0,4.0
2401,60071458,20230131,0.0,1.0
2402,60071466,20230131,0.0,1.0
2403,60071476,20230131,0.0,1.0
2404,60071477,20230131,0.0,1.0
2405,60071490,20230131,0.0,1.0
2406,60071492,20230131,0.0,2.0
2407,60071501,20230131,0.0,1.0
2408,60071516,20230131,0.0,1.0
2409,60071520,20230131,0.0,1.0
2410,60071529,20230131,-1.0,0.0
2411,60071565,20230131,0.0,3.0
2412,60071572,20230131,0.0,1.0
2413,60071603,20230131,0.0,1.0
2414,60071674,20230131,0.0,0.0
2415,60071675,20230131,-1.0,1.0
2416,60071708,20230131,0.0,2.0
2417,60071711,20230131,0.0,2.0
2418,60071721,20230131,0.0,0.0
2419,60071722,20230131,0.0,1.0
2420,60071731,20230131,0.0,3.0
2421,60071760,20230131,0.0,1.0
2422,60071761,20230131,0.0,1.0
2423,60071801,20230131,0.0,1.0
2424,60071835,20230131,0.0,1.0
2425,60071836,20230131,0.0,2.0
2426,60071855,20230131,0.0,2.0
2427,60071856,20230131,0.0,3.0
2428,60071859,20230131,-1.0,0.0
2429,60071860,20230131,0.0,1.0
2430,60071863,20230131,0.0,1.0
2431,60071866,20230131,0.0,1.0
2432,60071868,20230131,0.0,1.0
2433,60071869,20230131,0.0,2.0
2434,60071870,20230131,0.0,1.0
2435,60071871,20230131,0.0,1.0
2436,60071876,20230131,0.0,1.0
2437,60071908,20230131,0.0,2.0
2438,60071939,20230131,0.0,1.0
2439,60071964,20230131,0.0,1.0
2440,60071971,20230131,0.0,2.0
2441,60071972,20230131,0.0,1.0
2442,60071977,20230131,0.0,2.0
2443,60071979,20230131,0.0,1.0
2444,60071991,20230131,0.0,2.0
2445,60071992,20230131,0.0,1.0
2446,60071995,20230131,0.0,1.0
2447,60072003,20230131,0.0,2.0
2448,60072004,20230131,0.0,4.0
2449,60072007,20230131,0.0,1.0
2450,60072008,20230131,0.0,1.0
2451,60072020,20230131,0.0,1.0
2452,60072025,20230131,0.0,1.0
2453,60072038,20230131,0.0,1.0
2454,60072042,20230131,0.0,1.0
2455,60072044,20230131,0.0,1.0
2456,60072049,20230131,0.0,1.0
2457,60072056,20230131,-2.0,0.0
2458,60072070,20230131,0.0,1.0
2459,60072144,20230131,0.0,1.0
2460,60072146,20230131,0.0,1.0
2461,60072152,20230131,0.0,1.0
2462,60072216,20230131,0.0,3.0
2463,60072319,20230131,0.0,1.0
2464,60072329,20230131,0.0,1.0
2465,60072359,20230131,0.0,1.0
2466,60072373,20230131,0.0,2.0
2467,60072379,20230131,0.0,2.0
2468,60072385,20230131,0.0,1.0
2469,60072386,20230131,0.0,2.0
2470,60072387,20230131,0.0,2.0
2471,60072388,20230131,0.0,2.0
2472,60072421,20230131,0.0,2.0
2473,60072426,20230131,0.0,1.0
2474,60072427,20230131,0.0,1.0
2475,60072429,20230131,0.0,1.0
2476,60072435,20230131,0.0,2.0
2477,60072459,20230131,0.0,1.0
2478,60072464,20230131,0.0,1.0
2479,60072474,20230131,0.0,1.0
2480,60072483,20230131,-1.0,0.0
2481,60072484,20230131,0.0,1.0
2482,60072494,20230131,0.0,2.0
2483,60072507,20230131,0.0,2.0
2484,60072514,20230131,0.0,0.0
2485,60072524,20230131,0.0,1.0
2486,60072526,20230131,0.0,1.0
2487,60072528,20230131,-1.0,0.0
2488,60072553,20230131,0.0,1.0
2489,60072561,20230131,0.0,2.0
2490,60072567,20230131,0.0,3.0
2491,60072602,20230131,0.0,2.0
2492,60072647,20230131,0.0,2.0
2493,60072701,20230131,0.0,2.0
2494,60072703,20230131,-1.0,1.0
2495,60072713,20230131,-1.0,0.0
2496,60072718,20230131,0.0,2.0
2497,60072767,20230131,0.0,1.0
2498,60072780,20230131,0.0,1.0
2499,60072782,20230131,0.0,1.0
2500,60072787,20230131,0.0,1.0
2501,60072795,20230131,0.0,1.0
2502,60072796,20230131,0.0,1.0
2503,60072798,20230131,0.0,1.0
2504,60072973,20230131,0.0,2.0
2505,60072989,20230131,0.0,2.0
2506,60072990,20230131,0.0,2.0
2507,60072991,20230131,0.0,2.0
2508,60072993,20230131,0.0,2.0
2509,60072996,20230131,0.0,1.0
2510,60073026,20230131,0.0,1.0
2511,60073042,20230131,0.0,1.0
2512,60073049,20230131,0.0,1.0
2513,60073055,20230131,-1.0,1.0
2514,60073058,20230131,0.0,1.0
2515,60073059,20230131,0.0,2.0
2516,60073060,20230131,0.0,2.0
2517,60073061,20230131,0.0,1.0
2518,60073062,20230131,0.0,2.0
2519,60073064,20230131,0.0,1.0
2520,60073065,20230131,0.0,1.0
2521,60073066,20230131,0.0,1.0
2522,60073069,20230131,0.0,2.0
2523,60073079,20230131,0.0,1.0
2524,60073084,20230131,-1.0,0.0
2525,60073085,20230131,0.0,2.0
2526,60073086,20230131,0.0,2.0
2527,60073093,20230131,-1.0,1.0
2528,60073110,20230131,0.0,1.0
2529,60073113,20230131,0.0,1.0
2530,60073114,20230131,0.0,1.0
2531,60073118,20230131,0.0,1.0
2532,60073120,20230131,0.0,2.0
2533,60073131,20230131,0.0,2.0
2534,60073138,20230131,0.0,1.0
2535,60073161,20230131,0.0,1.0
2536,60073163,20230131,-1.0,1.0
2537,60073168,20230131,0.0,1.0
2538,60073177,20230131,0.0,1.0
2539,60073182,20230131,0.0,2.0
2540,60073190,20230131,0.0,3.0
2541,60073191,20230131,0.0,2.0
2542,60073213,20230131,-1.0,0.0
2543,60073214,20230131,0.0,1.0
2544,60073216,20230131,0.0,2.0
2545,60073218,20230131,0.0,1.0
2546,60073244,20230131,-1.0,1.0
2547,60073255,20230131,0.0,4.0
2548,60073257,20230131,0.0,2.0
2549,60073266,20230131,0.0,1.0
2550,60073274,20230131,0.0,1.0
2551,60073275,20230131,0.0,1.0
2552,60073287,20230131,0.0,1.0
2553,60073308,20230131,0.0,2.0
2554,60073313,20230131,0.0,1.0
2555,60073323,20230131,0.0,1.0
2556,60073330,20230131,0.0,1.0
2557,60073334,20230131,-2.0,0.0
2558,60073340,20230131,-1.0,0.0
2559,60073343,20230131,0.0,1.0
2560,60073372,20230131,0.0,1.0
2561,60073399,20230131,0.0,6.0
2562,60073401,20230131,0.0,1.0
2563,60073408,20230131,0.0,1.0
2564,60073411,20230131,0.0,2.0
2565,60073418,20230131,-1.0,0.0
2566,60073437,20230131,0.0,2.0
2567,60073443,20230131,0.0,2.0
2568,60073448,20230131,0.0,2.0
2569,60073698,20230131,-1.0,0.0
2570,60073726,20230131,0.0,2.0
2571,60073734,20230131,0.0,4.0
2572,60073749,20230131,0.0,1.0
2573,60073751,20230131,0.0,2.0
2574,60073752,20230131,0.0,1.0
2575,60073769,20230131,0.0,1.0
2576,60073781,20230131,0.0,1.0
2577,60073786,20230131,0.0,1.0
2578,60073794,20230131,0.0,1.0
2579,60073797,20230131,0.0,1.0
2580,60073810,20230131,-2.0,0.0
2581,60073819,20230131,0.0,1.0
2582,60073832,20230131,0.0,1.0
2583,60073849,20230131,0.0,0.0
2584,60073859,20230131,0.0,1.0
2585,60073864,20230131,0.0,1.0
2586,60073866,20230131,0.0,1.0
2587,60073921,20230131,0.0,2.0
2588,60074031,20230131,0.0,2.0
2589,60074035,20230131,0.0,1.0
2590,60074052,20230131,-2.0,0.0
2591,60074070,20230131,0.0,1.0
2592,60074087,20230131,0.0,1.0
2593,60074090,20230131,0.0,1.0
2594,60074092,20230131,0.0,1.0
2595,60074094,20230131,0.0,1.0
2596,60074111,20230131,0.0,1.0
2597,60074116,20230131,0.0,2.0
2598,60074117,20230131,0.0,3.0
2599,60074118,20230131,0.0,2.0
2600,60074119,20230131,0.0,1.0
2601,60074123,20230131,0.0,2.0
2602,60074125,20230131,0.0,2.0
2603,60074130,20230131,0.0,1.0
2604,60074131,20230131,-1.0,0.0
2605,60074132,20230131,-1.0,0.0
2606,60074141,20230131,0.0,3.0
2607,60074142,20230131,0.0,2.0
2608,60074144,20230131,0.0,2.0
2609,60074147,20230131,0.0,1.0
2610,60074148,20230131,0.0,2.0
2611,60074152,20230131,0.0,0.0
2612,60074153,20230131,0.0,0.0
2613,60074154,20230131,0.0,1.0
2614,60074155,20230131,0.0,1.0
2615,60074208,20230131,0.0,2.0
2616,60074212,20230131,0.0,2.0
2617,60074214,20230131,0.0,2.0
2618,60074228,20230131,-1.0,0.0
2619,60074266,20230131,0.0,1.0
2620,60074396,20230131,0.0,2.0
2621,60074407,20230131,0.0,3.0
2622,60074412,20230131,0.0,2.0
2623,60074450,20230131,0.0,1.0
2624,60074455,20230131,0.0,1.0
2625,60074478,20230131,-1.0,0.0
2626,60074479,20230131,0.0,1.0
2627,60074483,20230131,0.0,1.0
2628,60074485,20230131,0.0,1.0
2629,60074486,20230131,0.0,1.0
2630,60074488,20230131,0.0,3.0
2631,60074489,20230131,0.0,2.0
2632,60074490,20230131,0.0,1.0
2633,60074495,20230131,0.0,1.0
2634,60074496,20230131,0.0,2.0
2635,60074498,20230131,0.0,1.0
2636,60074502,20230131,0.0,2.0
2637,60074503,20230131,0.0,2.0
2638,60074509,20230131,0.0,2.0
2639,60074512,20230131,0.0,1.0
2640,60074534,20230131,0.0,3.0
2641,60074542,20230131,0.0,1.0
2642,60074543,20230131,0.0,5.0
2643,60074546,20230131,0.0,4.0
2644,60074548,20230131,0.0,2.0
2645,60074550,20230131,0.0,2.0
2646,60074551,20230131,0.0,2.0
2647,60074568,20230131,0.0,1.0
2648,60074570,20230131,0.0,1.0
2649,60074577,20230131,0.0,2.0
2650,60074583,20230131,0.0,1.0
2651,60074590,20230131,0.0,1.0
2652,60074595,20230131,0.0,1.0
2653,60074597,20230131,0.0,1.0
2654,60074599,20230131,0.0,1.0
2655,60074600,20230131,0.0,1.0
2656,60074636,20230131,0.0,1.0
2657,60074645,20230131,0.0,1.0
2658,60074656,20230131,0.0,1.0
2659,60074666,20230131,0.0,3.0
2660,60074667,20230131,0.0,1.0
2661,60074674,20230131,0.0,2.0
2662,60074676,20230131,0.0,1.0
2663,60074679,20230131,0.0,2.0
2664,60074683,20230131,0.0,2.0
2665,60074684,20230131,0.0,2.0
2666,60074686,20230131,0.0,1.0
2667,60074688,20230131,0.0,2.0
2668,60074691,20230131,0.0,1.0
2669,60074703,20230131,0.0,1.0
2670,60074710,20230131,0.0,1.0
2671,60074713,20230131,0.0,2.0
2672,60074719,20230131,0.0,2.0
2673,60074722,20230131,0.0,1.0
2674,60074734,20230131,0.0,1.0
2675,60074741,20230131,0.0,3.0
2676,60074745,20230131,0.0,1.0
2677,60074756,20230131,0.0,3.0
2678,60074757,20230131,0.0,1.0
2679,60074758,20230131,0.0,2.0
2680,60074761,20230131,0.0,1.0
2681,60074762,20230131,0.0,1.0
2682,60074765,20230131,0.0,2.0
2683,60074792,20230131,0.0,1.0
2684,60074808,20230131,0.0,2.0
2685,60074809,20230131,0.0,1.0
2686,60074813,20230131,0.0,1.0
2687,60074826,20230131,0.0,1.0
2688,60074831,20230131,0.0,1.0
2689,60074835,20230131,0.0,1.0
2690,60074837,20230131,0.0,2.0
2691,60074918,20230131,-1.0,1.0
2692,60074919,20230131,0.0,1.0
2693,60074932,20230131,0.0,2.0
2694,60074945,20230131,0.0,1.0
2695,60074961,20230131,0.0,1.0
2696,60074977,20230131,0.0,1.0
2697,60074983,20230131,0.0,0.0
2698,60074988,20230131,-1.0,1.0
2699,60075000,20230131,0.0,2.0
2700,60075012,20230131,0.0,1.0
2701,60075046,20230131,0.0,1.0
2702,60075054,20230131,0.0,1.0
2703,60075061,20230131,0.0,2.0
2704,60075067,20230131,0.0,1.0
2705,60075070,20230131,0.0,2.0
2706,60075074,20230131,0.0,1.0
2707,60075078,20230131,0.0,1.0
2708,60075080,20230131,0.0,2.0
2709,60075085,20230131,0.0,1.0
2710,60075092,20230131,0.0,1.0
2711,60075095,20230131,0.0,1.0
2712,60075098,20230131,0.0,0.0
2713,60075099,20230131,0.0,1.0
2714,60075100,20230131,0.0,1.0
2715,60075116,20230131,0.0,1.0
2716,60075122,20230131,0.0,1.0
2717,60075139,20230131,0.0,1.0
2718,60075147,20230131,0.0,1.0
2719,60075149,20230131,0.0,1.0
2720,60075163,20230131,0.0,3.0
2721,60075166,20230131,0.0,1.0
2722,60075172,20230131,0.0,2.0
2723,60075174,20230131,0.0,1.0
2724,60075179,20230131,0.0,1.0
2725,60075180,20230131,0.0,2.0
2726,60075183,20230131,0.0,4.0
2727,60075195,20230131,0.0,1.0
2728,60075196,20230131,0.0,2.0
2729,60075197,20230131,0.0,1.0
2730,60075198,20230131,0.0,3.0
2731,60075204,20230131,0.0,1.0
2732,60075206,20230131,-1.0,1.0
2733,60075213,20230131,0.0,1.0
2734,60075216,20230131,0.0,1.0
2735,60075221,20230131,0.0,1.0
2736,60075231,20230131,0.0,1.0
2737,60075234,20230131,0.0,1.0
2738,60075236,20230131,0.0,1.0
2739,60075239,20230131,0.0,1.0
2740,60075244,20230131,0.0,1.0
2741,60075247,20230131,0.0,2.0
2742,60075252,20230131,0.0,1.0
2743,60075262,20230131,0.0,3.0
2744,60075263,20230131,0.0,3.0
2745,60075268,20230131,0.0,6.0
2746,60075269,20230131,0.0,2.0
2747,60075275,20230131,0.0,2.0
2748,60075277,20230131,0.0,1.0
2749,60075279,20230131,0.0,4.0
2750,60075283,20230131,0.0,1.0
2751,60075286,20230131,-1.0,1.0
2752,60075288,20230131,0.0,1.0
2753,60075293,20230131,0.0,1.0
2754,60075294,20230131,0.0,1.0
2755,60075295,20230131,0.0,1.0
2756,60075305,20230131,0.0,1.0
2757,60075308,20230131,0.0,1.0
2758,60075311,20230131,0.0,1.0
2759,60075317,20230131,0.0,2.0
2760,60075319,20230131,0.0,2.0
2761,60075322,20230131,0.0,1.0
2762,60075326,20230131,0.0,1.0
2763,60075332,20230131,0.0,3.0
2764,60075336,20230131,0.0,0.0
2765,60075339,20230131,-2.0,0.0
2766,60075343,20230131,0.0,0.0
2767,60075344,20230131,0.0,1.0
2768,60075345,20230131,0.0,1.0
2769,60075347,20230131,0.0,1.0
2770,60075351,20230131,0.0,2.0
2771,60075353,20230131,0.0,1.0
2772,60075357,20230131,0.0,3.0
2773,60075358,20230131,0.0,1.0
2774,60075374,20230131,0.0,1.0
2775,60075379,20230131,-1.0,0.0
2776,60075390,20230131,0.0,1.0
2777,60075400,20230131,0.0,2.0
2778,60075406,20230131,0.0,1.0
2779,60075407,20230131,0.0,1.0
2780,60075410,20230131,0.0,3.0
2781,60075419,20230131,0.0,1.0
2782,60075421,20230131,0.0,2.0
2783,60075422,20230131,0.0,2.0
2784,60075423,20230131,0.0,1.0
2785,60075425,20230131,0.0,2.0
2786,60075426,20230131,-1.0,0.0
2787,60075427,20230131,0.0,2.0
2788,60075434,20230131,0.0,2.0
2789,60075441,20230131,0.0,1.0
2790,60075444,20230131,-1.0,0.0
2791,60075447,20230131,-4.0,1.0
2792,60075451,20230131,0.0,1.0
2793,60075459,20230131,0.0,1.0
2794,60075460,20230131,0.0,2.0
2795,60075463,20230131,0.0,1.0
2796,60075465,20230131,0.0,1.0
2797,60075492,20230131,0.0,2.0
2798,60075494,20230131,0.0,1.0
2799,60075497,20230131,0.0,1.0
2800,60075501,20230131,0.0,1.0
2801,60075502,20230131,0.0,1.0
2802,60075505,20230131,0.0,1.0
2803,60075510,20230131,0.0,3.0
2804,60075513,20230131,0.0,1.0
2805,60075517,20230131,0.0,1.0
2806,60075520,20230131,0.0,1.0
2807,60075521,20230131,0.0,1.0
2808,60075523,20230131,0.0,1.0
2809,60075527,20230131,0.0,1.0
2810,60075535,20230131,0.0,1.0
2811,60075543,20230131,0.0,1.0
2812,60075545,20230131,0.0,7.0
2813,60075549,20230131,0.0,6.0
2814,60075558,20230131,0.0,1.0
2815,60075568,20230131,0.0,1.0
2816,60075573,20230131,0.0,1.0
2817,60075578,20230131,0.0,0.0
2818,60075579,20230131,0.0,2.0
2819,60075582,20230131,0.0,1.0
2820,60075583,20230131,0.0,1.0
2821,60075587,20230131,0.0,2.0
2822,60075593,20230131,0.0,1.0
2823,60075597,20230131,0.0,1.0
2824,60075602,20230131,0.0,2.0
2825,60075604,20230131,0.0,2.0
2826,60075605,20230131,-2.0,0.0
2827,60075620,20230131,0.0,1.0
2828,60075621,20230131,0.0,2.0
2829,60075625,20230131,0.0,1.0
2830,60075629,20230131,0.0,3.0
2831,60075631,20230131,0.0,1.0
2832,60075632,20230131,0.0,1.0
2833,60075634,20230131,0.0,2.0
2834,60075636,20230131,0.0,1.0
2835,60075642,20230131,0.0,5.0
2836,60075653,20230131,0.0,1.0
2837,60075657,20230131,0.0,1.0
2838,60075658,20230131,0.0,3.0
2839,60075659,20230131,0.0,2.0
2840,60075667,20230131,0.0,5.0
2841,60075669,20230131,0.0,2.0
2842,60075684,20230131,0.0,1.0
2843,60075686,20230131,0.0,1.0
2844,60075687,20230131,0.0,3.0
2845,60075688,20230131,0.0,2.0
2846,60075689,20230131,0.0,2.0
2847,60075692,20230131,0.0,3.0
2848,60075699,20230131,0.0,1.0
2849,60075704,20230131,0.0,1.0
2850,60075706,20230131,0.0,4.0
2851,60075715,20230131,0.0,1.0
2852,60075725,20230131,0.0,1.0
2853,60075730,20230131,0.0,4.0
2854,60075734,20230131,0.0,2.0
2855,60075741,20230131,0.0,1.0
2856,60075743,20230131,0.0,1.0
2857,60075744,20230131,0.0,1.0
2858,60075745,20230131,0.0,2.0
2859,60075747,20230131,0.0,2.0
2860,60075753,20230131,0.0,1.0
2861,60075755,20230131,-1.0,0.0
2862,60075764,20230131,0.0,1.0
2863,60075766,20230131,0.0,2.0
2864,60075778,20230131,0.0,3.0
2865,60075780,20230131,0.0,1.0
2866,60075782,20230131,0.0,1.0
2867,60075783,20230131,0.0,1.0
2868,60075787,20230131,0.0,1.0
2869,60075788,20230131,0.0,1.0
2870,60075791,20230131,0.0,1.0
2871,60075792,20230131,0.0,1.0
2872,60075793,20230131,0.0,1.0
2873,60075797,20230131,0.0,1.0
2874,60075798,20230131,0.0,1.0
2875,60075799,20230131,0.0,2.0
2876,60075800,20230131,0.0,1.0
2877,60075802,20230131,0.0,2.0
2878,60075804,20230131,0.0,1.0
2879,60075805,20230131,0.0,2.0
2880,60075806,20230131,0.0,2.0
2881,60075807,20230131,0.0,2.0
2882,60075808,20230131,0.0,1.0
2883,60075809,20230131,0.0,1.0
2884,60075810,20230131,0.0,2.0
2885,60075811,20230131,0.0,1.0
2886,60075815,20230131,0.0,1.0
2887,60075816,20230131,0.0,2.0
2888,60075817,20230131,0.0,2.0
2889,60075818,20230131,0.0,2.0
2890,60075821,20230131,0.0,1.0
2891,60075825,20230131,0.0,1.0
2892,60075827,20230131,0.0,1.0
2893,60075830,20230131,0.0,1.0
2894,60075834,20230131,0.0,2.0
2895,60075835,20230131,0.0,2.0
2896,60075836,20230131,0.0,1.0
2897,60075838,20230131,0.0,2.0
2898,60075839,20230131,0.0,1.0
2899,60075844,20230131,0.0,1.0
2900,60075852,20230131,0.0,1.0
2901,60075853,20230131,0.0,1.0
2902,60075854,20230131,0.0,2.0
2903,60075855,20230131,0.0,1.0
2904,60075857,20230131,0.0,1.0
2905,60075863,20230131,0.0,4.0
2906,60075864,20230131,0.0,4.0
2907,60075870,20230131,0.0,1.0
2908,60075872,20230131,0.0,1.0
2909,60075874,20230131,0.0,1.0
2910,60075876,20230131,0.0,2.0
2911,60075877,20230131,0.0,2.0
2912,60075878,20230131,0.0,1.0
2913,60075879,20230131,0.0,1.0
2914,60075880,20230131,0.0,1.0
2915,60075881,20230131,0.0,1.0
2916,60075882,20230131,0.0,1.0
2917,60075884,20230131,0.0,2.0
2918,60075885,20230131,0.0,5.0
2919,60075886,20230131,0.0,1.0
2920,60075887,20230131,0.0,1.0
2921,60075888,20230131,0.0,1.0
2922,60075898,20230131,0.0,1.0
2923,60075908,20230131,0.0,2.0
2924,60075909,20230131,0.0,2.0
2925,60075910,20230131,0.0,1.0
2926,60075911,20230131,0.0,2.0
2927,60075912,20230131,0.0,1.0
2928,60075918,20230131,0.0,1.0
2929,60075920,20230131,0.0,1.0
2930,60075921,20230131,0.0,1.0
2931,60075923,20230131,0.0,1.0
2932,60075925,20230131,0.0,1.0
2933,60075926,20230131,0.0,3.0
2934,60075928,20230131,0.0,1.0
2935,60075935,20230131,0.0,1.0
2936,60075949,20230131,0.0,1.0
2937,60075951,20230131,0.0,1.0
2938,60075954,20230131,0.0,1.0
2939,60075955,20230131,0.0,1.0
2940,60075956,20230131,0.0,1.0
2941,60075958,20230131,0.0,1.0
2942,60075961,20230131,0.0,2.0
2943,60075971,20230131,0.0,1.0
2944,60075973,20230131,0.0,1.0
2945,60075974,20230131,0.0,1.0
2946,60075975,20230131,0.0,1.0
2947,60075976,20230131,0.0,1.0
2948,60075979,20230131,0.0,1.0
2949,60075980,20230131,0.0,1.0
2950,60075982,20230131,0.0,1.0
2951,60075988,20230131,0.0,1.0
2952,60075989,20230131,0.0,1.0
2953,60075993,20230131,0.0,1.0
2954,60075995,20230131,0.0,1.0
2955,60076006,20230131,0.0,6.0
2956,60076008,20230131,0.0,1.0
2957,60076010,20230131,0.0,1.0
2958,60076011,20230131,0.0,5.0
2959,60076012,20230131,0.0,1.0
2960,60076014,20230131,0.0,1.0
2961,60076015,20230131,0.0,1.0
2962,60076030,20230131,0.0,2.0
2963,60076031,20230131,0.0,1.0
2964,60076033,20230131,0.0,1.0
2965,60076035,20230131,0.0,1.0
2966,60076037,20230131,0.0,1.0
2967,60076039,20230131,0.0,1.0
2968,60076043,20230131,0.0,1.0
2969,60076045,20230131,0.0,2.0
2970,60076049,20230131,0.0,2.0
2971,60076050,20230131,0.0,1.0
2972,60076051,20230131,0.0,1.0
2973,60076056,20230131,0.0,1.0
2974,60076057,20230131,0.0,1.0
2975,60076058,20230131,0.0,1.0
2976,60076059,20230131,0.0,1.0
2977,60076066,20230131,0.0,1.0
2978,60076071,20230131,0.0,1.0
2979,60076076,20230131,0.0,2.0
2980,60076077,20230131,0.0,2.0
2981,60076082,20230131,0.0,1.0
2982,60076088,20230131,0.0,11.0
2983,60076091,20230131,0.0,1.0
2984,60076092,20230131,0.0,1.0
